day,bitcoin,ethereum,tether,usd-coin,binancecoin,binance-usd,cardano,ripple,solana,polkadot,dogecoin,shiba-inu,matic-network,staked-ether,dai,tron
2022-08-06,0.0024737098178649886,0.0032692489170465487,-0.0020285117047046035,-0.0016530368660444528,0.017565033870407115,-0.0012211428565964395,0.0027286805741515083,0.001189919389771684,0.005712844387046901,0.009086983823753466,0.005420799974778219,-0.0024737098178649886,0.010384684774390907,0.00499141857991981,-0.0015248102610852126,0.009051519539933163
2022-08-07,0.013999115762706973,0.009611713864979946,-0.012999116763707,-0.013290614143560576,0.03217809615482686,-0.013637985394644158,0.004420687772410878,-0.0013005832385568662,0.01582145537704536,0.027519270951409235,0.006668866404946298,-0.013999115762706973,0.0071320890237556445,0.010100097399836094,-0.012836766274951722,-0.0010388461890998724
2022-08-08,0.043924995241307774,0.019441318082333695,-0.04259322398553755,-0.042891929117067525,-0.01495251135434705,-0.04245483704908156,0.004244295493124335,-0.013869603234272509,0.021757661585260532,0.036999860250021624,-0.007407163985871511,0.03940833809202547,0.00024955842792361016,0.018230139286745453,-0.041578502100865965,-0.02646031143947967
2022-08-09,0.045329589224747176,0.02293001992098078,-0.045329589224747176,-0.03532958922474717,-0.005515242167409604,-0.04358454936531202,0.024143113553765937,0.008370684991757485,0.02787758208999399,0.024544408484302012,0.02562700323230275,0.1364885925934346,0.02072810417539147,0.02093632351590518,-0.03532958922474717,-0.01105213004688102
2022-08-10,0.053991773441507976,0.05101289263491994,-0.05041200440535604,-0.04848663279647642,0.009871697413065747,-0.03953220919708955,0.008693645526457947,-0.002391828850844442,0.021484719569927826,0.06228729632593388,-0.0006279155285029564,0.14600822655849194,0.017868117527959373,0.0507118428129968,-0.03880518516198787,-0.02130484967679526
2022-08-11,0.04708324590319287,0.010977834617029135,-0.036725579289211545,-0.0462415380268689,-0.01787875290426993,-0.04325665895374153,-0.017845485787395282,-0.02413381851091341,0.03778135757843184,-0.008248294446882055,0.006724524592805259,0.036250087430140375,-0.006196087503634554,0.019152820828405505,-0.03642328494868956,-0.029175018417210447
2022-08-12,0.02345491120713121,-0.0006895787155712582,-0.021666719284549364,-0.020572627523825347,0.0014636963561043895,-0.021625570831605507,0.0013988509634763092,0.0013578329230143245,0.007920413161823694,0.01057362885873054,-3.384361574910316e-05,0.059878422126202036,0.0034925473409399034,0.001709877928910683,-0.020659116531575747,-0.007253601313991057
2022-08-13,0.02706253219019172,0.014710880108979533,-0.02624586579040946,-0.026286931099346347,-0.0053736323473129455,-0.02522817347939222,0.022052284857114742,-0.008039591905866658,0.04934196219183072,-0.006763386891046282,0.01101878220691217,-0.02706253219019172,0.0731708898809222,0.01721279951381224,-0.024623598263949154,-0.0076771420502736235
2022-08-14,0.028050782852250586,0.01939333966430573,-0.02738333766631159,-0.027615593544901926,0.010645115131291072,-0.0226669524403951,0.03252601148513213,0.0060342807621221115,0.037683172288766525,0.038988323293000976,0.09250244178592568,0.27964152484005717,0.024841512282484636,0.021902613861551956,-0.026221442476724883,0.0012336763852108142
2022-08-15,0.04139137274900623,0.022139774600590217,-0.030593853506323702,-0.04020296210557242,-0.01027759424120402,-0.039767740841684475,0.009082983094750398,-0.002345561198788447,0.0290891764500784,0.024894341536708067,0.044747477143717476,0.021108627250993814,0.03295327701463792,0.023261307293324568,-0.04007163333245517,-0.004838914282575733
2022-08-16,0.019039586608918205,0.003839294629863401,-0.017918330802414912,-0.01707674139514438,0.007588765881503354,-0.015301666594785625,0.012430639181784872,-0.004004398729576159,0.005884708755628739,-0.0006487820112170382,0.12242313060861783,0.04762708005774839,0.01320906142481467,0.0035594389629389628,-0.016752367174168097,0.001179207546859743
2022-08-17,0.04548764168765747,0.025451175432367995,-0.045147526048340096,-0.04354085908906838,0.005244797710730879,-0.04052412688806224,0.04019351838411661,-0.0018789382112628095,0.03855620727701983,0.04781379371904124,0.03108444750296098,0.02117902497900913,0.03070954692583562,0.022574537741839512,-0.044743087739520085,-0.01224745074575491
2022-08-18,0.011252411092895705,0.011921194563035177,-0.009873512349325849,-0.009635801885635183,0.01201493200126439,-0.009411026628249679,0.018757500611443732,0.014962055359480895,0.015681119917729535,0.01027868938557316,0.044818280043779815,0.06017616033567576,0.012255799890106143,0.01443628060349025,-0.009802311348465766,0.00020224143949535735
2022-08-19,0.09520730566452684,0.012901918696187328,-0.09313602432600007,-0.09159732054806297,-0.01272537194910213,-0.07395296022728695,0.049331214631112896,0.02942547907706898,0.041256782733263136,0.03767860037574153,0.04006435536521591,-0.018284228741449873,0.062131780679637705,0.011589046329263858,-0.0815571514592336,-0.03727642053629
2022-08-20,0.022746771075674587,0.05015614654949668,-0.020944528841896026,-0.021166277056111748,0.007898274999044975,-0.020257590440156584,0.029370507398941658,-0.0016354552439707681,0.021095731018712458,0.01017503962391392,0.015204532813271218,0.05417630584740238,0.026593194710386178,0.05688123269631502,-0.01741853140542228,0.0017251065026681715
2022-08-21,0.02367306681695975,0.022090156846539546,-0.022256061754796733,-0.02207250912576924,0.047875845252438314,-0.023059690817472087,0.031003939267042417,0.003406213915592409,0.0334780791070321,0.02717439081015894,0.012368013531368655,-0.02367306681695975,0.03934551503334425,0.03466171596625164,-0.022307203779777,-0.005730188570006647
2022-08-22,0.02900317583585773,0.017058964052760688,-0.024830839779543725,-0.027668396575103116,0.01087728582943498,-0.015391678069315549,0.02947892974561219,0.009389244191128347,0.05019027828453972,0.020154127534928734,0.030399475690733146,0.04791990108721924,0.03046794943198826,0.017063186143377734,-0.025638895403568212,-0.009307906697929278
2022-08-23,0.025946579341082365,0.03669859557269259,-0.024217595114306944,-0.024818307779031944,-0.006516615222200744,-0.014258071221029957,0.011099056846391678,0.008652314736379948,0.015865267348813248,0.043594449866149895,0.0071201831712727655,-0.025946579341082365,0.024832099776672407,0.02982452620135118,-0.014946700460869808,0.0037044308924522353
2022-08-24,0.024226197295586113,0.018305385562972263,-0.022490188792850887,-0.023452599304338854,-0.009412637973552199,-0.020857889887617508,-9.398029308792244e-06,-0.002433490905232566,0.01676687429794742,0.010626349621303943,0.006256897362444641,-0.024226197295586113,0.011118475270127038,0.020079294520231532,-0.022589522969737652,-0.0056968847821646205
2022-08-25,0.016828782724905376,0.016942731684394776,-0.01637357560566614,-0.016526691493353424,0.012950988615015653,-0.015255310800512165,0.004651534432969395,-0.000740442797674136,0.02004943339859395,0.009731642241894115,0.028052724799477128,0.13701737112124857,0.01373618972297981,0.021295057705973484,-0.016270471187067315,-0.0035322216500871424
2022-08-26,0.05091786617742151,0.04564216663299584,-0.050109212785480785,-0.04904938145341122,0.011262295056367513,-0.03980361827623434,0.03209245958488383,0.04381082565173921,0.03847607321651798,0.02232157044229687,0.009726605416958495,0.026005210745655462,0.01693402586248586,0.04634482814359218,-0.0494226337954753,-0.000508187519119116
2022-08-27,0.035883661014096346,0.027145181539732374,-0.035121079927308174,-0.03431319852891958,-0.002907509193913839,-0.024850385006016114,0.00525124500424648,-0.010697411006640272,0.02653590140546623,-0.00842701361525236,0.012555555171574112,0.0474496723192369,0.022415456767141184,0.02726049709887557,-0.03367981475617523,-0.017192678764039668
2022-08-28,0.007467350734561409,0.013916571446230479,-0.00611552577086045,-0.005805593879939626,0.016650915946634284,-0.005654068694068138,0.01651927863062746,-0.0009758016868043869,0.014299614694375955,0.005371450977278799,0.014016155271921654,-0.007467350734561409,0.029020866703279725,0.01576129769727612,-0.006873998876909867,0.0006622111635075489
2022-08-29,0.0341330416979284,0.04175442804543954,-0.02389159399192667,-0.033412522924411416,0.004983723674594771,-0.031059624748395073,0.014109586572955878,0.014722485307154594,0.01982260212861907,0.018345092412858685,0.010469004595807498,-0.0341330416979284,0.03572359978060942,0.044373138162277864,-0.033658816915381494,0.002201458089493548
2022-08-30,0.044955198201200926,0.029363067885696988,-0.04340479818197116,-0.040045207989024285,0.0034348064863554753,-0.023771190953827726,-0.0034235279787146883,-0.004845506034935894,0.021711468465465823,0.014207860961858262,0.01631037394631167,0.03837813513213232,0.011276962008195307,0.02942582611433992,-0.038662852161414185,0.0084533509804295
2022-08-31,0.029332292830270893,0.024574879059069615,-0.026081761107489058,-0.025118612226457313,0.0044606628030790345,-0.02573036551312972,-0.00680528916493512,-0.006824608623611578,0.010718565402405459,0.010782320350244772,-0.0022732401405978937,0.054001040503062356,0.012119311163910868,0.026904704981308817,-0.025778709592024246,0.0027588207628326637
2022-09-01,0.029912705794383487,0.0064289610364576255,-0.02790367769304026,-0.026440692628830656,0.008895460473778934,-0.02553462172592909,-0.0016654174574091511,-0.005209356334479279,0.023390106501234652,-0.0009271985480067794,-0.0013346657619873054,-0.029912705794383487,0.010679779876833481,0.00682124337545368,-0.01658290406590368,-0.0034019970747704055
2022-09-02,0.028258527392976223,0.0206121380540561,-0.026765300992412963,-0.02665195044354929,-0.0013276330840330738,-0.02715430944057476,-0.0012460897738604225,-0.00609837841718474,0.012656421060632129,0.041245018706314585,-0.009574081503066406,-0.028258527392976223,0.010500233488262917,0.025632138459678846,-0.026787366257267815,-0.013773856604525826
2022-09-03,0.011876892808704466,0.013251831106058902,-0.010853847256149789,-0.010520054292515034,0.00239062311486247,-0.010435819103642914,0.06014107344028678,0.004657793955596656,0.0010764750669432725,0.00754058291945083,0.02031089385097319,-0.011876892808704466,0.007335790558897397,0.014114136895329506,-0.010771672645644454,-0.0010849499387521663
2022-09-04,0.009927883029420407,0.0057458753776192095,-0.009171311061012311,-0.009495696324764007,-0.0012962964788046875,-0.007872667782949871,0.049993494575311895,-0.0019306235610957595,0.018109500148149604,0.009462698688031195,0.01055272865818208,0.07340545030391284,0.007115125886645536,0.00547119929464719,-0.009314507029932747,0.003505737673972203
2022-09-05,0.013420063080480736,-0.0024844538428360173,-0.013271040876172339,-0.012661488080630813,0.001443475822742634,-0.012343906211846906,0.017619357577007538,0.006702926077457708,0.004583727191155296,0.029220927290908603,0.008023249185738643,0.06991327025285252,0.005545520890123275,-0.003576568045169766,-0.002822800098058107,-0.0011459247377280848
